Cell_Index,Assigned_c,Sum of Shape_Area,Area
186.0,BARELAND01,71.10993660453,96.1259500541
186.0,HERB02,25.015076306586,96.1259500541
187.0,BARELAND01,33.487281096909996,138.404845416
187.0,HERB02,78.3265392416,138.404845416
187.0,HERB01,26.590706433,138.404845416
188.0,TREE01,4.16951219319,100.0
188.0,HERB02,10.32483689031,100.0
188.0,HERB01,85.50565091646,100.0
189.0,TREE01,2.59075193018,100.0
189.0,HERB02,28.4697960626,100.0
189.0,HERB01,68.937436125941,100.0
190.0,HERB01,93.26623707178999,100.0
190.0,HERB02,4.49161131166,100.0
190.0,BARELAND01,2.24416749784,100.0
191.0,HERB01,84.993881213932,100.0
191.0,HERB02,12.995336707277,100.0
191.0,BARELAND01,2.01078207875,100.0
192.0,HERB01,60.660879631805,100.0
192.0,HERB02,39.33912036823,100.0
193.0,HERB01,22.496009641068,100.0
193.0,HERB02,77.223494608678,100.0
193.0,BARELAND01,0.280495750346,100.0
194.0,HERB02,76.51174477138859,100.0
194.0,HERB01,0.0214879800715,100.0
194.0,BARELAND01,23.4667672485,100.0
195.0,HERB02,60.520627147652,100.0
195.0,BARELAND01,39.286808592568995,100.0
195.0,HERB01,0.192564259856,100.0
196.0,HERB02,50.057855172911,100.0
196.0,BARELAND01,47.652195726993,100.0
196.0,HERB01,2.2899491001024,100.0
197.0,HERB02,24.810439893121,100.0
197.0,BARELAND01,16.3019778800325,100.0
197.0,HERB01,58.887582226824,100.0
198.0,HERB01,72.243453787844,100.0
198.0,HERB02,6.69781124266,100.0
198.0,BARELAND01,21.0587349694,100.0
199.0,HERB01,83.70925169097,100.0
199.0,BARELAND01,8.96501611987,100.0
199.0,HERB03,7.32573218915,100.0
200.0,HERB01,69.695067293,100.0
200.0,HERB03,28.6458439183,100.0
200.0,BARELAND01,1.65908878872,100.0
201.0,HERB02,5.20839797998,100.0
201.0,HERB01,94.79160202,100.0
202.0,HERB01,86.46213920240899,100.0
202.0,HERB02,13.5378607977,100.0
203.0,HERB01,99.999999999971,100.0
204.0,HERB01,100.00000000000001,100.0
205.0,HERB01,100.0000000000382,100.0
206.0,HERB01,99.95312645000999,100.0
206.0,HERB02,0.046873549986,100.0
207.0,HERB02,5.4403665202254,100.0
207.0,HERB01,94.559633479847,100.0
208.0,HERB01,45.442025721696496,100.0
208.0,BARELAND01,20.3565955821,100.0
208.0,HERB02,34.20137869621,100.0
209.0,HERB01,35.23275384471,100.0
209.0,BARELAND01,11.6248588597,100.0
209.0,HERB02,46.314547485700004,100.0
209.0,HERB03,6.82783980989,100.0
210.0,HERB01,50.5807735819,100.0
210.0,HERB02,37.72473288978,100.0
210.0,HERB03,11.0526958791577,100.0
210.0,TREE01,0.641797649175,100.0
211.0,HERB01,35.59280835082,100.0
211.0,HERB03,50.8437736276,100.0
211.0,BARELAND01,13.5634180215,100.0
212.0,HERB01,0.638805029914,168.378292172
212.0,HERB03,81.78485876993,168.378292172
212.0,BARELAND01,29.493527291,168.378292172
212.0,HERB02,56.4614186902,168.378292172
213.0,BARELAND01,30.0709154288,142.008357117
213.0,HERB01,111.93743033890001,142.008357117
214.0,BARELAND01,16.45211366346,100.0
214.0,HERB01,83.54788633658,100.0
215.0,HERB01,99.86448467016001,100.0
215.0,HERB02,0.135515329762,100.0
216.0,HERB01,61.131403321967,100.0
216.0,BARELAND01,11.1122720794,100.0
216.0,HERB02,27.7528492164,100.0
217.0,HERB01,46.75109344111,100.0
217.0,HERB02,1.4411529702380002,100.0
217.0,BARELAND01,51.811228970879995,100.0
218.0,BARELAND01,75.23359910730001,100.0
218.0,HERB02,24.76640089277,100.0
219.0,HERB02,74.96675745334299,100.0
219.0,BARELAND01,25.03324254665,100.0
220.0,HERB02,83.98324313088,100.0
220.0,BARELAND01,16.016756869157998,100.0
221.0,HERB02,58.671686364717004,100.0
221.0,BARELAND01,8.36238571948,100.0
221.0,HERB01,32.96592791585,100.0
222.0,HERB02,26.847997692619998,100.0
222.0,HERB01,73.15200230730296,100.0
223.0,HERB02,3.38684633005,100.0
223.0,BARELAND01,37.0431802738,100.0
223.0,HERB01,59.56997339615,100.0
224.0,HERB02,1.34468974967,100.0
224.0,HERB01,96.44181425069002,100.0
224.0,BARELAND01,2.2134959996,100.0
225.0,HERB01,93.52302604123,100.0
225.0,BARELAND01,6.4769739587899995,100.0
226.0,HERB03,1.3408042907,100.0
226.0,HERB01,46.90691816133,100.0
226.0,BARELAND01,51.752277548,100.0
227.0,HERB03,2.24412764114,100.0
227.0,BARELAND01,77.82329623175599,100.0
227.0,HERB01,19.9325761271,100.0
228.0,BARELAND01,9.21697586814,100.0
228.0,HERB01,90.783024131948,100.0
229.0,HERB01,100.0000000000249,100.0
230.0,HERB01,99.7864808893395,100.0
230.0,BARELAND01,0.213725355382,100.0
231.0,HERB01,80.7904973502376,100.0
231.0,BARELAND01,19.2092964051,100.0
232.0,HERB01,94.57995287055101,100.0
232.0,HERB03,5.42004712951,100.0
233.0,HERB01,99.45518518971102,100.0
233.0,HERB03,0.00989976000193,100.0
233.0,HERB02,0.53491505034,100.0
234.0,HERB01,82.184515220682,100.0
234.0,HERB02,14.05045097875,100.0
234.0,SHRUB02,3.76503380057,100.0
235.0,HERB02,52.69983192181,100.0
235.0,HERB01,46.51473753857,100.0
235.0,SHRUB02,0.785430539644,100.0
236.0,HERB02,65.392630018761,100.0
236.0,HERB03,0.718052930683,100.0
236.0,HERB01,33.8893170505,100.0
237.0,HERB02,45.087331550585695,100.0
237.0,HERB01,14.645238816700001,100.0
237.0,HERB03,14.69749068372,100.0
237.0,TREE01,14.5780462401,100.0
237.0,BARELAND01,10.9918927089,100.0
238.0,HERB01,1.60799800963,100.0
238.0,HERB02,1.9043462882252,100.0
238.0,HERB03,96.48765570206,100.0
239.0,HERB03,164.555941978725,169.823226313
239.0,HERB02,5.26882722215,169.823226313
240.0,BARELAND01,15.20631888117,143.753113615
240.0,HERB01,115.491906519481,143.753113615
240.0,HERB02,13.0548967631,143.753113615
241.0,HERB01,82.3234724406,100.0
241.0,HERB02,17.6765275594,100.0
242.0,HERB01,91.27957183235,100.0
242.0,HERB02,1.08897740952,100.0
242.0,BARELAND01,7.63145075811,100.0
243.0,HERB01,78.3835894304232,100.0
243.0,BARELAND01,11.9394308774,100.0
243.0,SHRUB01,9.67697969207,100.0
244.0,HERB01,46.4947802258,100.0
244.0,BARELAND01,29.932987623720003,100.0
244.0,HERB02,18.67718552267,100.0
244.0,TREE01,4.89504662788,100.0
245.0,BARELAND01,56.90766083186,100.0
245.0,HERB02,43.09233916803,100.0
