Cell_Index,Assigned_c,Sum of Shape_Area,Area
996.0,TREE02,5.23246800901,100.0
996.0,unclassified,66.3520424293,100.0
997.0,FARMLAND03,27.18708591952,100.0
997.0,HERB02,3.99712356982,100.0
997.0,TREE02,20.255087422589998,100.0
997.0,SHRUB01,43.290515707616,100.0
997.0,TREE01,5.27018738057,100.0
998.0,SHRUB01,65.482209428631,100.0
998.0,FARMLAND03,5.97110354232,100.0
998.0,TREE01,15.5522374901544,100.0
998.0,TREE02,12.99444953887,100.0
999.0,FARMLAND02,2.70324940068,100.0
999.0,BARELAND01,0.0826196198946,100.0
999.0,SHRUB01,66.27784292047001,100.0
999.0,TREE01,7.79541255939,100.0
999.0,TREE02,23.140875499671,100.0
1000.0,FARMLAND02,34.41805015202,100.0
1000.0,BARELAND01,20.054914440330002,100.0
1000.0,TREE01,3.5861808507570005,100.0
1000.0,SHRUB01,41.94085455681,100.0
1001.0,TREE02,25.856070502,100.0
1001.0,FARMLAND02,38.10007813024,100.0
1001.0,SHRUB01,6.98661087928,100.0
1001.0,BARELAND01,12.4282605609,100.0
1001.0,TREE01,16.62897992761,100.0
1002.0,TREE02,86.89417043007,100.0
1002.0,SHRUB01,13.105829569920001,100.0
1003.0,FARMLAND03,66.3490265512,100.0
1003.0,SHRUB01,15.17429202875,100.0
1003.0,TREE02,18.47668142,100.0
1004.0,FARMLAND01,55.02247636716,100.0
1004.0,BARELAND01,16.959266611279002,100.0
1004.0,FARMLAND03,27.4473174419,100.0
1004.0,HERB02,0.559755459475,100.0
1004.0,SHRUB01,0.0111841202238,100.0
1005.0,BARELAND01,90.13222543861,100.0
1005.0,FARMLAND01,8.740438681523,100.0
1005.0,SHRUB01,1.12733587985,100.0
1006.0,FARMLAND02,30.334843170499997,100.0
1006.0,BARELAND01,40.33702642032,100.0
1006.0,TREE01,29.1148444189,100.0
1006.0,SHRUB01,0.213285990295,100.0
1029.0,unclassified,69.52700000253,100.0
1030.0,unclassified,100.0,100.0
1031.0,unclassified,100.0,100.0
1032.0,TREE02,42.247837509796,100.0
1032.0,SHRUB01,7.94720744948,100.0
1032.0,unclassified,49.8049550407,100.0
1033.0,SHRUB01,40.734218632790004,100.0
1033.0,FARMLAND03,16.843739387484998,100.0
1033.0,HERB02,5.3776754794,100.0
1033.0,TREE02,37.04436650029,100.0
1034.0,SHRUB01,62.727031030135,100.0
1034.0,FARMLAND03,37.272968969796004,100.0
1035.0,SHRUB01,79.623820278745,100.0
1035.0,FARMLAND02,14.0443368688323,100.0
1035.0,FARMLAND03,5.51236597237,100.0
1035.0,BARELAND01,0.819476880043,100.0
1036.0,SHRUB01,2.4619139902289002,100.0
1036.0,TREE02,16.8905105617,100.0
1036.0,FARMLAND02,78.43352804943883,100.0
1036.0,BARELAND01,2.2140473987,100.0
1037.0,TREE02,51.2654117891374,100.0
1037.0,SHRUB01,38.3972721923,100.0
1037.0,FARMLAND02,10.3373160186228,100.0
1038.0,TREE02,90.4400941402644,100.0
1038.0,SHRUB01,9.55990585968,100.0
1039.0,FARMLAND03,67.19473947033887,100.0
1039.0,TREE02,0.308215629938,100.0
1039.0,FARMLAND01,0.355322739987,100.0
1039.0,SHRUB01,32.1417221598,100.0
1040.0,TREE01,3.12778362998,100.0
1040.0,FARMLAND01,75.00375322772999,100.0
1040.0,FARMLAND03,14.727535802371,100.0
1040.0,HERB02,1.53328257037,100.0
1040.0,HERB01,3.11512209004,100.0
1040.0,BARELAND01,2.49252267949,100.0
1041.0,FARMLAND02,35.114600512677,100.0
1041.0,FARMLAND01,7.398328059185,100.0
1041.0,BARELAND01,33.89315066957,100.0
1041.0,HERB01,23.5939207586,100.0
1042.0,FARMLAND02,73.17793335964001,100.0
1042.0,BARELAND01,26.822066640347,100.0
1065.0,unclassified,69.52700000259,100.0
1066.0,unclassified,100.0,100.0
1067.0,unclassified,100.0,100.0
1068.0,unclassified,33.25788746971,100.0
1068.0,SHRUB01,14.444605298,100.0
1068.0,TREE02,52.297507232380006,100.0
1069.0,TREE02,49.05941902169499,100.0
1069.0,SHRUB01,50.940580978331,100.0
1070.0,TREE02,0.798982620464,100.0
1070.0,SHRUB01,72.47620511788999,100.0
1070.0,FARMLAND03,26.724812261658,100.0
1071.0,TREE02,1.53556971993,100.0
1071.0,FARMLAND03,33.265490821288,100.0
1071.0,SHRUB01,64.93686538901,100.0
1071.0,FARMLAND02,0.262074069797,100.0
1072.0,TREE02,28.423895989800002,100.0
1072.0,FARMLAND03,4.841369519372,100.0
1072.0,SHRUB01,57.34172864199,100.0
1072.0,FARMLAND02,9.393005848894,100.0
1073.0,SHRUB01,60.449931008934,100.0
1073.0,TREE02,39.550068991063,100.0
1074.0,SHRUB01,21.198759809520002,100.0
1074.0,TREE02,78.80124019059,100.0
1075.0,HERB02,8.093388138702,100.0
1075.0,SHRUB01,14.738046850414,100.0
1075.0,FARMLAND03,60.635518032309996,100.0
1075.0,TREE02,16.5330469785,100.0
1076.0,FARMLAND02,7.7975580001500004,100.0
