FID_4,FID_1,Count,Length,Area,Cell_Index,Mesh_Name,FID_SGHUAV,Assigned_c,Shape_Leng,Shape_Area
559,559.0,5.0,40.0,100.0,49.0,A2,1656,BARELAND01,35.2239999995,42.9875373287
560,560.0,5.0,40.0,100.0,50.0,A2,1518,FARMLAND01,27.6598000005,15.7549540042
560,560.0,5.0,40.0,100.0,50.0,A2,1568,FARMLAND01,10.9961999971,2.47704460779
560,560.0,5.0,40.0,100.0,50.0,A2,1610,BARELAND01,32.2210000046,28.4289040292
560,560.0,5.0,40.0,100.0,50.0,A2,1654,FARMLAND01,32.3796000015,32.4585798331
560,560.0,5.0,40.0,100.0,50.0,A2,1655,HERB01,29.8186000045,19.5094548145
560,560.0,5.0,40.0,100.0,50.0,A2,1656,BARELAND01,7.31380000152,1.37106271127
561,561.0,5.0,40.0,100.0,51.0,A2,1654,FARMLAND01,40.0,100.0
562,562.0,5.0,40.0,100.0,52.0,A2,1566,HERB01,30.9576000012,35.5427749316
562,562.0,5.0,40.0,100.0,52.0,A2,1567,BARELAND01,28.5665999968,10.8453635402
562,562.0,5.0,40.0,100.0,52.0,A2,1653,unclassified,13.5127999987,5.14104731976
562,562.0,5.0,40.0,100.0,52.0,A2,1654,FARMLAND01,31.4219999984,44.945579479
563,563.0,5.0,48.6089397821,142.371619219,53.0,A2,1566,HERB01,16.3232000005,8.07202527009
563,563.0,5.0,48.6089397821,142.371619219,53.0,A2,1653,unclassified,48.6090254472,133.616631568
563,563.0,5.0,48.6089397821,142.371619219,53.0,A2,1706,FARMLAND01,4.59520000033,0.683343160525
564,564.0,5.0,46.5544630286,119.822915798,54.0,A2,1476,HERB02,10.3257606785,2.53849699329
564,564.0,5.0,46.5544630286,119.822915798,54.0,A2,1523,BARELAND01,34.7982000038,33.4182500339
564,564.0,5.0,46.5544630286,119.822915798,54.0,A2,1524,HERB02,34.3915022536,16.1632311802
564,564.0,5.0,46.5544630286,119.822915798,54.0,A2,1571,BARELAND01,35.932034699,27.2084182151
564,564.0,5.0,46.5544630286,119.822915798,54.0,A2,1573,HERB02,48.3611713702,15.7226804614
564,564.0,5.0,46.5544630286,119.822915798,54.0,A2,1612,BARELAND01,23.9515612671,15.8358914448
564,564.0,5.0,46.5544630286,119.822915798,54.0,A2,1613,HERB02,42.939582835,5.18525321939
564,564.0,5.0,46.5544630286,119.822915798,54.0,A2,1616,BARELAND01,9.32903644922,3.74979760039
565,565.0,5.0,40.0,100.0,55.0,A2,1521,BARELAND01,16.6411999986,8.61760691927
565,565.0,5.0,40.0,100.0,55.0,A2,1522,BARELAND01,26.6794000007,24.3414743853
565,565.0,5.0,40.0,100.0,55.0,A2,1570,BARELAND01,27.7457999978,11.0364248505
565,565.0,5.0,40.0,100.0,55.0,A2,1571,BARELAND01,33.0636,28.1543278981
565,565.0,5.0,40.0,100.0,55.0,A2,1572,BARELAND01,29.4461999983,27.8501659468
566,566.0,5.0,40.0,100.0,56.0,A2,1519,FARMLAND01,4.91300000064,0.878905598706
566,566.0,5.0,40.0,100.0,56.0,A2,1520,FARMLAND01,28.2945999987,15.1280768538
566,566.0,5.0,40.0,100.0,56.0,A2,1521,BARELAND01,30.8485999983,14.9322234668
566,566.0,5.0,40.0,100.0,56.0,A2,1569,FARMLAND01,46.3017999958,64.0101497815
566,566.0,5.0,40.0,100.0,56.0,A2,1570,BARELAND01,13.3532000016,4.83277864921
566,566.0,5.0,40.0,100.0,56.0,A2,1572,BARELAND01,3.99340000004,0.217865650042
567,567.0,5.0,40.0,100.0,57.0,A2,1518,FARMLAND01,37.082600005,26.9094123165
567,567.0,5.0,40.0,100.0,57.0,A2,1519,FARMLAND01,36.927199997,12.7116790121
567,567.0,5.0,40.0,100.0,57.0,A2,1569,FARMLAND01,51.3239999935,59.059448859
567,567.0,5.0,40.0,100.0,57.0,A2,1611,FARMLAND01,9.34300000221,1.31945981249
568,568.0,5.0,40.0,100.0,58.0,A2,1517,FARMLAND01,35.8704000041,17.2467227448
568,568.0,5.0,40.0,100.0,58.0,A2,1518,FARMLAND01,40.1532000024,25.6653915587
568,568.0,5.0,40.0,100.0,58.0,A2,1519,FARMLAND01,5.91959999502,1.38824074911
568,568.0,5.0,40.0,100.0,58.0,A2,1568,FARMLAND01,50.5464000124,48.1107983729
568,568.0,5.0,40.0,100.0,58.0,A2,1654,FARMLAND01,15.8198000025,7.58884657439
569,569.0,5.0,40.0,100.0,59.0,A2,1517,FARMLAND01,40.1750000082,34.3439742507
569,569.0,5.0,40.0,100.0,59.0,A2,1568,FARMLAND01,2.07340000011,0.0613719094565
569,569.0,5.0,40.0,100.0,59.0,A2,1654,FARMLAND01,48.7248000074,65.5946538399
570,570.0,5.0,40.0,100.0,60.0,A2,1471,unclassified,17.4785999991,6.37303632299
570,570.0,5.0,40.0,100.0,60.0,A2,1566,HERB01,30.6010000035,15.8105111729
570,570.0,5.0,40.0,100.0,60.0,A2,1567,BARELAND01,27.6148000006,10.5930643495
570,570.0,5.0,40.0,100.0,60.0,A2,1653,unclassified,35.0824000016,44.6361273263
570,570.0,5.0,40.0,100.0,60.0,A2,1654,FARMLAND01,26.3454,19.1753458086
571,571.0,5.0,51.9016227087,158.835033853,61.0,A2,1470,unclassified,21.3486404713,11.8057086735
571,571.0,5.0,51.9016227087,158.835033853,61.0,A2,1653,unclassified,54.3562687321,147.029750881
572,572.0,6.0,45.400119553,132.22194426,62.0,A2,1473,BARELAND01,1.57019999996,0.046573120058
572,572.0,6.0,45.400119553,132.22194426,62.0,A2,1475,BARELAND01,49.6285942063,98.4522569919
572,572.0,6.0,45.400119553,132.22194426,62.0,A2,1476,HERB02,19.0015054127,11.5720051447
572,572.0,6.0,45.400119553,132.22194426,62.0,A2,1522,BARELAND01,1.69000000134,0.0705714904037
572,572.0,6.0,45.400119553,132.22194426,62.0,A2,1523,BARELAND01,21.2024000064,5.81129619566
572,572.0,6.0,45.400119553,132.22194426,62.0,A2,1571,BARELAND01,15.7810000032,9.49038548471
572,572.0,6.0,45.400119553,132.22194426,62.0,A2,1573,HERB02,23.7194651438,6.77806781438
573,573.0,5.0,40.0,100.0,63.0,A2,1422,FARMLAND01,24.5844000001,13.9582552489
573,573.0,5.0,40.0,100.0,63.0,A2,1472,BARELAND01,36.6855999921,30.4681798175
573,573.0,5.0,40.0,100.0,63.0,A2,1473,BARELAND01,29.7991999947,12.2584503501
573,573.0,5.0,40.0,100.0,63.0,A2,1474,BARELAND01,34.8209999893,7.58736291744
573,573.0,5.0,40.0,100.0,63.0,A2,1475,BARELAND01,16.4503999967,5.78256608721
573,573.0,5.0,40.0,100.0,63.0,A2,1521,BARELAND01,23.2485999893,11.3768849737
573,573.0,5.0,40.0,100.0,63.0,A2,1522,BARELAND01,24.6169999968,13.5843773339
573,573.0,5.0,40.0,100.0,63.0,A2,1570,BARELAND01,5.0485999994,0.71592935131
573,573.0,5.0,40.0,100.0,63.0,A2,1571,BARELAND01,12.4015999995,4.26799392002
574,574.0,5.0,40.0,100.0,64.0,A2,1422,FARMLAND01,54.4645999968,52.0348355475
574,574.0,5.0,40.0,100.0,64.0,A2,1519,FARMLAND01,34.3638000078,10.9746719349
574,574.0,5.0,40.0,100.0,64.0,A2,1520,FARMLAND01,48.6478000078,31.8404679579
574,574.0,5.0,40.0,100.0,64.0,A2,1521,BARELAND01,24.6057999972,5.13336362963
574,574.0,5.0,40.0,100.0,64.0,A2,1569,FARMLAND01,0.606599999592,0.0166609300663
575,575.0,5.0,40.0,100.0,65.0,A2,1422,FARMLAND01,3.87939999811,0.500420519077
575,575.0,5.0,40.0,100.0,65.0,A2,1517,FARMLAND01,34.9187999982,22.095009268
575,575.0,5.0,40.0,100.0,65.0,A2,1519,FARMLAND01,47.3730000015,76.9862523916
575,575.0,5.0,40.0,100.0,65.0,A2,1569,FARMLAND01,4.83419999853,0.418317821277
576,576.0,5.0,40.0,100.0,66.0,A2,1517,FARMLAND01,40.6343999989,98.9958126789
576,576.0,5.0,40.0,100.0,66.0,A2,1518,FARMLAND01,4.57239999995,0.499371750814
576,576.0,5.0,40.0,100.0,66.0,A2,1519,FARMLAND01,4.11860000156,0.504815570268
577,577.0,5.0,40.0,100.0,67.0,A2,1471,unclassified,18.6003999989,9.93113204929
577,577.0,5.0,40.0,100.0,67.0,A2,1517,FARMLAND01,41.2694000024,88.6328613688
577,577.0,5.0,40.0,100.0,67.0,A2,1567,BARELAND01,2.06260000356,0.113319720438
577,577.0,5.0,40.0,100.0,67.0,A2,1654,FARMLAND01,5.36640000716,0.397628461512
578,578.0,5.0,40.0,100.0,68.0,A2,1471,unclassified,40.6346000005,95.315294619
578,578.0,5.0,40.0,100.0,68.0,A2,1517,FARMLAND01,2.37900000066,0.0942638898642
578,578.0,5.0,40.0,100.0,68.0,A2,1567,BARELAND01,12.5047999993,3.06408316088
578,578.0,5.0,40.0,100.0,68.0,A2,1653,unclassified,3.15620000288,0.373615240632
578,578.0,5.0,40.0,100.0,68.0,A2,1654,FARMLAND01,3.62040000036,0.351949269794
579,579.0,6.0,49.7155724618,145.34360408,69.0,A2,1470,unclassified,51.6320396857,115.811118322
579,579.0,6.0,49.7155724618,145.34360408,69.0,A2,1471,unclassified,26.6807999983,15.0175634249
579,579.0,6.0,49.7155724618,145.34360408,69.0,A2,1653,unclassified,21.8538000025,14.5150860478
580,580.0,6.0,47.2503787259,123.661462988,70.0,A2,1329,BARELAND01,13.2173999976,5.35333050708
580,580.0,6.0,47.2503787259,123.661462988,70.0,A2,1378,BARELAND01,27.1777999997,12.7011191684
580,580.0,6.0,47.2503787259,123.661462988,70.0,A2,1379,BARELAND01,6.23699999601,1.40273194739
580,580.0,6.0,47.2503787259,123.661462988,70.0,A2,1423,HERB02,42.7795753323,28.0319327377
580,580.0,6.0,47.2503787259,123.661462988,70.0,A2,1475,BARELAND01,43.5509942096,68.34097015
580,580.0,6.0,47.2503787259,123.661462988,70.0,A2,1476,HERB02,3.80082900922,0.632439010623
580,580.0,6.0,47.2503787259,123.661462988,70.0,A2,1573,HERB02,19.3892651367,7.19868226461
581,581.0,5.0,40.0,100.0,71.0,A2,1327,FARMLAND01,5.86459999904,1.42588167863
581,581.0,5.0,40.0,100.0,71.0,A2,1376,BARELAND01,23.7909999955,16.7100181494
581,581.0,5.0,40.0,100.0,71.0,A2,1377,BARELAND01,18.2939999942,2.8064188386
581,581.0,5.0,40.0,100.0,71.0,A2,1472,BARELAND01,6.60779999942,1.27444278111
581,581.0,5.0,40.0,100.0,71.0,A2,1473,BARELAND01,17.9912000056,4.78610885965
581,581.0,5.0,40.0,100.0,71.0,A2,1474,BARELAND01,32.6751999967,7.88095006943
581,581.0,5.0,40.0,100.0,71.0,A2,1475,BARELAND01,40.3725999985,65.1161796232
582,582.0,5.0,40.0,100.0,72.0,A2,1327,FARMLAND01,13.5899999999,3.13156930517
582,582.0,5.0,40.0,100.0,72.0,A2,1376,BARELAND01,20.9959999993,7.29557017777
582,582.0,5.0,40.0,100.0,72.0,A2,1421,FARMLAND01,44.2229999937,52.0579868874
582,582.0,5.0,40.0,100.0,72.0,A2,1422,FARMLAND01,17.1650000047,6.62949497476
582,582.0,5.0,40.0,100.0,72.0,A2,1472,BARELAND01,34.282799989,28.8286882643
582,582.0,5.0,40.0,100.0,72.0,A2,1473,BARELAND01,2.99160000309,0.179948959855
582,582.0,5.0,40.0,100.0,72.0,A2,1474,BARELAND01,8.70260000229,1.87674143071
583,583.0,5.0,40.0,100.0,73.0,A2,1136,FARMLAND01,4.33359999955,0.614923528986
583,583.0,5.0,40.0,100.0,73.0,A2,1374,FARMLAND01,14.9297999945,2.50667937864
583,583.0,5.0,40.0,100.0,73.0,A2,1375,BARELAND01,36.188000001,13.9309171601
583,583.0,5.0,40.0,100.0,73.0,A2,1421,FARMLAND01,34.7223999947,21.2111856106
583,583.0,5.0,40.0,100.0,73.0,A2,1422,FARMLAND01,40.7544000056,61.6600047413
583,583.0,5.0,40.0,100.0,73.0,A2,1517,FARMLAND01,1.83780000173,0.0762895804577
584,584.0,5.0,40.0,100.0,74.0,A2,1374,FARMLAND01,6.42879999615,0.793849029322
584,584.0,5.0,40.0,100.0,74.0,A2,1375,BARELAND01,17.0579999983,4.91749089884
584,584.0,5.0,40.0,100.0,74.0,A2,1422,FARMLAND01,19.0638000015,8.29969404811
584,584.0,5.0,40.0,100.0,74.0,A2,1517,FARMLAND01,48.6001999956,84.4227906115
584,584.0,5.0,40.0,100.0,74.0,A2,1519,FARMLAND01,10.2731999997,1.56617541227
585,585.0,5.0,40.0,100.0,75.0,A2,1517,FARMLAND01,40.0,100.0
586,586.0,5.0,40.0,100.0,76.0,A2,1325,unclassified,35.5859999992,54.8008921757
586,586.0,5.0,40.0,100.0,76.0,A2,1471,unclassified,11.700600002,5.43433066332
586,586.0,5.0,40.0,100.0,76.0,A2,1517,FARMLAND01,33.3367999997,39.7647771609
587,587.0,5.0,40.0,100.0,77.0,A2,1325,unclassified,38.2937999982,85.9437167804
587,587.0,5.0,40.0,100.0,77.0,A2,1471,unclassified,24.0856000017,14.0562832196
588,588.0,5.0,40.0,100.0,78.0,A2,1324,unclassified,7.84560000338,1.24405540104
588,588.0,5.0,40.0,100.0,78.0,A2,1325,unclassified,42.0786000062,74.9542663589
588,588.0,5.0,40.0,100.0,78.0,A2,1470,unclassified,35.2022000086,21.6055254181
588,588.0,5.0,40.0,100.0,78.0,A2,1471,unclassified,6.61300000176,2.19615282199
589,589.0,5.0,47.5458000935,121.716707527,79.0,A2,1324,unclassified,29.1853627944,35.7928858581
589,589.0,5.0,47.5458000935,121.716707527,79.0,A2,1470,unclassified,41.9130600365,85.9251260942
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1281,FARMLAND01,9.00619999133,1.14956888892
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1282,FARMLAND01,5.70600000024,1.33200359935
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1327,FARMLAND01,1.83740000241,0.12995815037
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1328,BARELAND01,19.5685999952,3.6334211092
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1329,BARELAND01,52.771999998,53.8619874107
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1330,BARELAND01,8.92468405538,2.75378650479
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1331,BARELAND01,19.0977999996,10.3885661568
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1332,BARELAND01,9.01253410629,0.757262230042
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1333,HERB02,9.85049957974,2.67916986876
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1377,BARELAND01,5.48619999923,0.398846600928
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1378,BARELAND01,34.8388256934,29.7119516349
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1379,BARELAND01,25.2170741099,7.48176359888
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1423,HERB02,7.54426548559,1.18311513181
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1474,BARELAND01,10.0205999967,1.3342410601
590,590.0,6.0,45.7256302335,133.518500772,80.0,A2,1475,BARELAND01,21.1416000016,16.7224250768
591,591.0,5.0,40.0,100.0,81.0,A2,1282,FARMLAND01,12.3427999932,2.91378402591
591,591.0,5.0,40.0,100.0,81.0,A2,1327,FARMLAND01,54.1194000002,66.8666294505
591,591.0,5.0,40.0,100.0,81.0,A2,1328,BARELAND01,1.96979999542,0.100183009785
591,591.0,5.0,40.0,100.0,81.0,A2,1329,BARELAND01,3.71499999799,0.460941209174
591,591.0,5.0,40.0,100.0,81.0,A2,1376,BARELAND01,26.6021999978,8.76230799189
591,591.0,5.0,40.0,100.0,81.0,A2,1377,BARELAND01,21.1158000082,6.01855437088
591,591.0,5.0,40.0,100.0,81.0,A2,1474,BARELAND01,29.9072000086,8.41341661046
591,591.0,5.0,40.0,100.0,81.0,A2,1475,BARELAND01,12.7075999994,6.46418333144
592,592.0,5.0,40.0,100.0,82.0,A2,1136,FARMLAND01,16.1543999948,7.72424984802
592,592.0,5.0,40.0,100.0,82.0,A2,1280,BARELAND01,4.24699999206,0.490363808072
592,592.0,5.0,40.0,100.0,82.0,A2,1327,FARMLAND01,51.3687999882,69.7404759146
592,592.0,5.0,40.0,100.0,82.0,A2,1421,FARMLAND01,37.4602000043,22.0449104293
593,593.0,5.0,40.0,100.0,83.0,A2,1136,FARMLAND01,43.6927999984,73.6804947715
593,593.0,5.0,40.0,100.0,83.0,A2,1374,FARMLAND01,14.1618000045,5.88723813572
593,593.0,5.0,40.0,100.0,83.0,A2,1375,BARELAND01,0.868799999356,0.0205608400486
593,593.0,5.0,40.0,100.0,83.0,A2,1421,FARMLAND01,28.7522000019,20.4117062527
594,594.0,5.0,40.0,100.0,84.0,A2,1136,FARMLAND01,29.7601999994,24.7108080823
594,594.0,5.0,40.0,100.0,84.0,A2,1326,FARMLAND01,16.2205999997,7.31671953615
594,594.0,5.0,40.0,100.0,84.0,A2,1374,FARMLAND01,51.4772000182,18.1538237791
594,594.0,5.0,40.0,100.0,84.0,A2,1375,BARELAND01,23.3036000077,4.02071601241
594,594.0,5.0,40.0,100.0,84.0,A2,1517,FARMLAND01,45.2998000123,45.79793259
595,595.0,5.0,40.0,100.0,85.0,A2,1325,unclassified,23.6879999992,16.2758347391
595,595.0,5.0,40.0,100.0,85.0,A2,1326,FARMLAND01,0.876199996099,0.0203836398692
595,595.0,5.0,40.0,100.0,85.0,A2,1517,FARMLAND01,40.0,83.703781621
596,596.0,5.0,40.0,100.0,86.0,A2,1325,unclassified,40.0,98.5781340398
596,596.0,5.0,40.0,100.0,86.0,A2,1517,FARMLAND01,7.25840000063,1.42186596023
597,597.0,5.0,40.0,100.0,87.0,A2,1325,unclassified,40.0,100.0
598,598.0,5.0,40.0,100.0,88.0,A2,1324,unclassified,30.8096000087,5.10662226224
598,598.0,5.0,40.0,100.0,88.0,A2,1325,unclassified,47.433400007,94.8933777378
599,599.0,5.0,41.7796714888,108.225277753,89.0,A2,1324,unclassified,41.7797092011,108.225499992
600,600.0,5.0,48.0417134103,128.217663129,90.0,A2,1234,BARELAND01,6.97499999776,1.63249579995
600,600.0,5.0,48.0417134103,128.217663129,90.0,A2,1283,BARELAND01,37.1170000024,27.6723051841
600,600.0,5.0,48.0417134103,128.217663129,90.0,A2,1284,BARELAND01,18.0211525279,4.12067936231
600,600.0,5.0,48.0417134103,128.217663129,90.0,A2,1330,BARELAND01,59.861191452,46.0411959164
600,600.0,5.0,48.0417134103,128.217663129,90.0,A2,1331,BARELAND01,11.0275999978,3.03961390175
600,600.0,5.0,48.0417134103,128.217663129,90.0,A2,1332,BARELAND01,44.2331341227,33.7975248913
600,600.0,5.0,48.0417134103,128.217663129,90.0,A2,1333,HERB02,22.6474541797,5.25022742969
600,600.0,5.0,48.0417134103,128.217663129,90.0,A2,1378,BARELAND01,0.0686256904974,0.000101004993792
600,600.0,5.0,48.0417134103,128.217663129,90.0,A2,1379,BARELAND01,24.7128741114,6.66263534432
601,601.0,5.0,40.0,100.0,91.0,A2,1234,BARELAND01,15.0619999934,5.86580133804
601,601.0,5.0,40.0,100.0,91.0,A2,1281,FARMLAND01,36.2792000026,14.4101382419
601,601.0,5.0,40.0,100.0,91.0,A2,1282,FARMLAND01,36.5912000034,47.4669228574
601,601.0,5.0,40.0,100.0,91.0,A2,1283,BARELAND01,8.64400000125,2.50426960965
601,601.0,5.0,40.0,100.0,91.0,A2,1328,BARELAND01,18.2804000005,5.46518865027
601,601.0,5.0,40.0,100.0,91.0,A2,1329,BARELAND01,4.85679999925,0.649879980997
601,601.0,5.0,40.0,100.0,91.0,A2,1330,BARELAND01,2.71320000291,0.309054890378
601,601.0,5.0,40.0,100.0,91.0,A2,1331,BARELAND01,25.0814000051,23.3287444314
602,602.0,5.0,40.0,100.0,92.0,A2,1280,BARELAND01,5.72799999826,0.909711249919
602,602.0,5.0,40.0,100.0,92.0,A2,1282,FARMLAND01,48.9319999982,83.0881529813
602,602.0,5.0,40.0,100.0,92.0,A2,1327,FARMLAND01,30.5500000082,16.0021357688
603,603.0,5.0,40.0,100.0,93.0,A2,1136,FARMLAND01,48.1942000035,53.6307121179
603,603.0,5.0,40.0,100.0,93.0,A2,1280,BARELAND01,63.6204000078,20.17639241
603,603.0,5.0,40.0,100.0,93.0,A2,1282,FARMLAND01,16.3465999924,1.68709833955
603,603.0,5.0,40.0,100.0,93.0,A2,1327,FARMLAND01,37.8000000026,24.5057971326
604,604.0,5.0,40.0,100.0,94.0,A2,1136,FARMLAND01,40.0,100.0
605,605.0,5.0,40.0,100.0,95.0,A2,1136,FARMLAND01,40.4759999998,91.4570179344
605,605.0,5.0,40.0,100.0,95.0,A2,1326,FARMLAND01,16.5744000021,8.16887148514
605,605.0,5.0,40.0,100.0,95.0,A2,1374,FARMLAND01,3.74640000053,0.374110580487
606,606.0,5.0,40.0,100.0,96.0,A2,1136,FARMLAND01,18.655199999,9.00335694798
606,606.0,5.0,40.0,100.0,96.0,A2,1325,unclassified,39.3434000015,69.4648346693
606,606.0,5.0,40.0,100.0,96.0,A2,1326,FARMLAND01,22.3293999992,11.4797141287
606,606.0,5.0,40.0,100.0,96.0,A2,1517,FARMLAND01,22.7833999973,10.052094254
607,607.0,5.0,40.0,100.0,97.0,A2,1233,unclassified,14.8261999972,9.28210831671
607,607.0,5.0,40.0,100.0,97.0,A2,1325,unclassified,40.4759999979,90.7178916833
608,608.0,5.0,40.0,100.0,98.0,A2,1233,unclassified,31.0183999967,39.3212807715
608,608.0,5.0,40.0,100.0,98.0,A2,1279,unclassified,19.5240000002,12.9911392912
608,608.0,5.0,40.0,100.0,98.0,A2,1325,unclassified,38.9753999989,47.6875799373
609,609.0,5.0,40.0,100.0,99.0,A2,1233,unclassified,28.661000004,17.3857347564
609,609.0,5.0,40.0,100.0,99.0,A2,1278,unclassified,16.0671999995,11.5746071523
609,609.0,5.0,40.0,100.0,99.0,A2,1279,unclassified,36.0221999995,40.9892273413
609,609.0,5.0,40.0,100.0,99.0,A2,1324,unclassified,13.1282000039,4.32749675292
609,609.0,5.0,40.0,100.0,99.0,A2,1325,unclassified,26.1033999994,25.7229339972
610,610.0,6.0,46.4525546967,139.636773106,100.0,A2,1233,unclassified,23.8226305418,14.0795171525
610,610.0,6.0,46.4525546967,139.636773106,100.0,A2,1278,unclassified,37.1215656665,63.7068979302
610,610.0,6.0,46.4525546967,139.636773106,100.0,A2,1279,unclassified,4.89579999819,0.40559920945
610,610.0,6.0,46.4525546967,139.636773106,100.0,A2,1324,unclassified,35.5657110535,61.44472735
611,611.0,7.0,46.7431912015,135.972454491,101.0,A2,1137,FARMLAND01,19.9131999966,6.15308650864
611,611.0,7.0,46.7431912015,135.972454491,101.0,A2,1188,FARMLAND01,18.7253999989,11.1400995181
611,611.0,7.0,46.7431912015,135.972454491,101.0,A2,1234,BARELAND01,16.9835999999,7.55521680305
611,611.0,7.0,46.7431912015,135.972454491,101.0,A2,1235,BARELAND01,34.8996497941,26.5068077616
611,611.0,7.0,46.7431912015,135.972454491,101.0,A2,1283,BARELAND01,34.5120000001,39.3041710674
611,611.0,7.0,46.7431912015,135.972454491,101.0,A2,1284,BARELAND01,12.7198089917,1.73468404411
611,611.0,7.0,46.7431912015,135.972454491,101.0,A2,1330,BARELAND01,15.633600004,4.44057819393
612,612.0,5.0,40.0,100.0,102.0,A2,1187,BARELAND01,10.0949999951,1.7434361205
612,612.0,5.0,40.0,100.0,102.0,A2,1188,FARMLAND01,40.229600003,23.1973446998
612,612.0,5.0,40.0,100.0,102.0,A2,1234,BARELAND01,27.1331999991,11.1710375987
612,612.0,5.0,40.0,100.0,102.0,A2,1281,FARMLAND01,3.57660000026,0.490693280893
612,612.0,5.0,40.0,100.0,102.0,A2,1282,FARMLAND01,55.3940000031,63.3974883001
613,613.0,5.0,40.0,100.0,103.0,A2,1136,FARMLAND01,33.9222000055,40.8067090361
613,613.0,5.0,40.0,100.0,103.0,A2,1187,BARELAND01,12.999400001,4.66639662721
613,613.0,5.0,40.0,100.0,103.0,A2,1280,BARELAND01,32.9732000139,11.8571552129
613,613.0,5.0,40.0,100.0,103.0,A2,1282,FARMLAND01,39.8128000088,42.6697391237
614,614.0,5.0,40.0,100.0,104.0,A2,1136,FARMLAND01,41.6417999975,99.4263545401
614,614.0,5.0,40.0,100.0,104.0,A2,1280,BARELAND01,6.06679999828,0.573645459869
615,615.0,5.0,40.0,100.0,105.0,A2,1136,FARMLAND01,40.0,100.0
616,616.0,5.0,40.0,100.0,106.0,A2,1136,FARMLAND01,40.0,75.8213316509
616,616.0,5.0,40.0,100.0,106.0,A2,1186,unclassified,28.9341999982,24.1786683491
617,617.0,5.0,40.0,100.0,107.0,A2,1136,FARMLAND01,2.01220000163,0.0966488301556
617,617.0,5.0,40.0,100.0,107.0,A2,1186,unclassified,40.389399996,93.4301942654
617,617.0,5.0,40.0,100.0,107.0,A2,1325,unclassified,22.2853999995,6.47315690446
618,618.0,5.0,40.0,100.0,108.0,A2,1185,unclassified,18.4865999967,9.38933807747
618,618.0,5.0,40.0,100.0,108.0,A2,1186,unclassified,38.1684000026,42.4568688595
618,618.0,5.0,40.0,100.0,108.0,A2,1233,unclassified,38.1610000059,45.8854783982
618,618.0,5.0,40.0,100.0,108.0,A2,1325,unclassified,11.6782000009,2.26831466483
619,619.0,5.0,40.0,100.0,109.0,A2,1185,unclassified,26.7461999971,26.3268684723
619,619.0,5.0,40.0,100.0,109.0,A2,1233,unclassified,35.3160000015,73.6731315277
620,620.0,6.0,48.3997691002,150.7306435,110.0,A2,1184,unclassified,34.3731774982,44.8192812047
620,620.0,6.0,48.3997691002,150.7306435,110.0,A2,1185,unclassified,11.7685817369,5.36271450396
620,620.0,6.0,48.3997691002,150.7306435,110.0,A2,1233,unclassified,42.411060939,100.548753908
622,622.0,5.0,40.0,100.0,112.0,A2,1137,FARMLAND01,32.8681999967,6.65114688026
622,622.0,5.0,40.0,100.0,112.0,A2,1188,FARMLAND01,40.1585999988,72.2612448279
622,622.0,5.0,40.0,100.0,112.0,A2,1235,BARELAND01,26.4984000027,21.0876082919
623,623.0,5.0,40.0,100.0,113.0,A2,1136,FARMLAND01,22.6471999977,6.68762241817
623,623.0,5.0,40.0,100.0,113.0,A2,1187,BARELAND01,14.1372000035,3.34413954197
623,623.0,5.0,40.0,100.0,113.0,A2,1188,FARMLAND01,50.6296000071,89.8032071892
623,623.0,5.0,40.0,100.0,113.0,A2,1282,FARMLAND01,3.16480000317,0.165030850631
624,624.0,5.0,40.0,100.0,114.0,A2,1136,FARMLAND01,41.493999999,96.5835160796
624,624.0,5.0,40.0,100.0,114.0,A2,1187,BARELAND01,11.3127999995,3.21974652083
624,624.0,5.0,40.0,100.0,114.0,A2,1188,FARMLAND01,3.78120000102,0.196737399608
625,625.0,5.0,40.0,100.0,115.0,A2,1136,FARMLAND01,40.0,100.0
626,626.0,5.0,40.0,100.0,116.0,A2,1080,unclassified,3.39299999923,0.333007329879
626,626.0,5.0,40.0,100.0,116.0,A2,1136,FARMLAND01,40.0,99.6669926701
627,627.0,5.0,40.0,100.0,117.0,A2,1080,unclassified,27.8682000022,20.0358872394
627,627.0,5.0,40.0,100.0,117.0,A2,1136,FARMLAND01,27.5534000006,21.633821901
627,627.0,5.0,40.0,100.0,117.0,A2,1186,unclassified,39.3970000073,58.3302908595
628,628.0,5.0,40.0,100.0,118.0,A2,1080,unclassified,17.4915999938,9.31777052235
628,628.0,5.0,40.0,100.0,118.0,A2,1186,unclassified,40.4758000001,90.6822294777
